instance,pivoting_rule,neighborhood,initial_solution,best_known,cost,delta_percent,time_seconds
N-t59n11xx_250,first,transpose,cw,825608,680399,17.588129,0.006265
N-t59n11xx_250,first,exchange,random,825608,798687,3.260748,3.902745
N-t59n11xx_250,first,exchange,cw,825608,798491,3.284489,3.250218
N-t59n11xx_250,first,insert,random,825608,806281,2.340941,3.941975
N-t59n11xx_250,first,insert,cw,825608,806125,2.359837,2.392952
N-t59n11xx_250,best,transpose,random,825608,568228,31.174601,0.000048
N-t59n11xx_250,best,transpose,cw,825608,680402,17.587766,0.004217
N-t59n11xx_250,best,exchange,random,825608,792001,4.070576,0.759448
N-t59n11xx_250,best,exchange,cw,825608,796018,3.584025,0.739469
N-t59n11xx_250,best,insert,random,825608,801767,2.887690,0.920025
N-t59n11xx_250,best,insert,cw,825608,806475,2.317444,0.788165
N-be75eec_150,first,transpose,random,3482828,1767166,49.260601,0.000027
N-be75eec_150,first,transpose,cw,3482828,2786711,19.987120,0.001597
N-be75eec_150,first,exchange,random,3482828,3419056,1.831041,0.410599
N-be75eec_150,first,exchange,cw,3482828,3396966,2.465295,0.347199
N-be75eec_150,first,insert,random,3482828,3422036,1.745478,0.357993
N-be75eec_150,first,insert,cw,3482828,3431531,1.472855,0.234554
N-be75eec_150,best,transpose,random,3482828,2191592,37.074355,0.000015
N-be75eec_150,best,transpose,cw,3482828,2786657,19.988670,0.000949
N-be75eec_150,best,exchange,random,3482828,3326340,4.493130,0.087614
N-be75eec_150,best,exchange,cw,3482828,3390494,2.651121,0.094898
N-be75eec_150,best,insert,random,3482828,3396470,2.479537,0.096261
N-be75eec_150,best,insert,cw,3482828,3426444,1.618914,0.089200
N-be75np_150,first,transpose,random,7174325,4597756,35.913748,0.000025
N-be75np_150,first,transpose,cw,7174325,6075834,15.311420,0.000927
N-be75np_150,first,exchange,random,7174325,6931133,3.389754,0.388128
N-be75np_150,first,exchange,cw,7174325,6950529,3.119401,0.284523
N-be75np_150,first,insert,random,7174325,6943950,3.211103,0.322152
N-be75np_150,first,insert,cw,7174325,7016717,2.196834,0.249754
N-be75np_150,best,transpose,random,7174325,4659017,35.059856,0.000020
N-be75np_150,best,transpose,cw,7174325,6077131,15.293341,0.000924
N-be75np_150,best,exchange,random,7174325,6878487,4.123566,0.064726
N-be75np_150,best,exchange,cw,7174325,6823998,4.883066,0.071211
N-be75np_150,best,insert,random,7174325,7018578,2.170894,0.094007
N-be75np_150,best,insert,cw,7174325,6993124,2.525687,0.081600
N-t65n11xx_250,first,transpose,random,1429362,935530,34.549121,0.000028
N-t65n11xx_250,first,transpose,cw,1429362,1186552,16.987299,0.004371
N-t65n11xx_250,first,exchange,random,1429362,1385984,3.034781,4.762244
N-t65n11xx_250,first,exchange,cw,1429362,1396236,2.317537,4.112620
N-t65n11xx_250,first,insert,random,1429362,1386097,3.026875,3.789455
N-t65n11xx_250,first,insert,cw,1429362,1397345,2.239950,2.647780
N-t65n11xx_250,best,transpose,random,1429362,941321,34.143975,0.000052
N-t65n11xx_250,best,transpose,cw,1429362,1186522,16.989398,0.004211
N-t65n11xx_250,best,exchange,random,1429362,1385086,3.097606,0.744214
N-t65n11xx_250,best,exchange,cw,1429362,1358556,4.953679,0.629185
N-t65n11xx_250,best,insert,random,1429362,1401345,1.960105,0.827796
N-t65n11xx_250,best,insert,cw,1429362,1391217,2.668673,0.766812
N-t70l11xx_250,first,transpose,random,1113128,677612,39.125420,0.000019
N-t70l11xx_250,first,transpose,cw,1113128,899746,19.169583,0.005527
N-t70l11xx_250,first,exchange,random,1113128,1081074,2.879633,3.892341
N-t70l11xx_250,first,exchange,cw,1113128,1086866,2.359297,3.684707
N-t70l11xx_250,first,insert,random,1113128,1089890,2.087631,3.167635
N-t70l11xx_250,first,insert,cw,1113128,1087359,2.315008,1.811602
N-t70l11xx_250,best,transpose,random,1113128,666144,40.155669,0.000028
N-t70l11xx_250,best,transpose,cw,1113128,899723,19.171650,0.004154
N-t70l11xx_250,best,exchange,random,1113128,1069657,3.905301,0.625333
N-t70l11xx_250,best,exchange,cw,1113128,1072740,3.628334,0.550370
N-t70l11xx_250,best,insert,random,1113128,1091233,1.966980,0.746606
N-t70l11xx_250,best,insert,cw,1113128,1090184,2.061218,0.724324
N-t65l11xx_150,first,transpose,random,253396,160075,36.828127,0.000009
N-t65l11xx_150,first,transpose,cw,253396,216735,14.467868,0.000915
N-t65l11xx_150,first,exchange,random,253396,246554,2.700122,0.257127
N-t65l11xx_150,first,exchange,cw,253396,247323,2.396644,0.240147
N-t65l11xx_150,first,insert,random,253396,250650,1.083679,0.203758
N-t65l11xx_150,first,insert,cw,253396,250147,1.282183,0.135562
N-t65l11xx_150,best,transpose,random,253396,154609,38.985225,0.000013
N-t65l11xx_150,best,transpose,cw,253396,216735,14.467868,0.001054
N-t65l11xx_150,best,exchange,random,253396,245728,3.026094,0.059855
N-t65l11xx_150,best,exchange,cw,253396,246968,2.536741,0.055150
N-t65l11xx_150,best,insert,random,253396,249245,1.638147,0.082281
N-t65l11xx_150,best,insert,cw,253396,249784,1.425437,0.086110
N-t59b11xx_150,first,transpose,random,3239550,2144405,33.805467,0.000024
N-t59b11xx_150,first,transpose,cw,3239550,2585050,20.203423,0.000955
N-t59b11xx_150,first,exchange,random,3239550,3154880,2.613635,0.330141
N-t59b11xx_150,first,exchange,cw,3239550,3132950,3.290580,0.207902
N-t59b11xx_150,first,insert,random,3239550,3184810,1.689741,0.283190
N-t59b11xx_150,first,insert,cw,3239550,3184855,1.688352,0.186135
N-t59b11xx_150,best,transpose,random,3239550,2148825,33.669028,0.000013
N-t59b11xx_150,best,transpose,cw,3239550,2585170,20.199719,0.000966
N-t59b11xx_150,best,exchange,random,3239550,3118755,3.728759,0.071746
N-t59b11xx_150,best,exchange,cw,3239550,3111280,3.959501,0.067878
N-t59b11xx_150,best,insert,random,3239550,3144510,2.933741,0.087991
N-t59b11xx_150,best,insert,cw,3239550,3167600,2.220987,0.094673
N-t69r11xx_250,first,transpose,random,31815927,21912777,31.126392,0.000029
N-t69r11xx_250,first,transpose,cw,31815927,26088649,18.001292,0.005426
N-t69r11xx_250,first,exchange,random,31815927,30950172,2.721137,5.057076
N-t69r11xx_250,first,exchange,cw,31815927,30867930,2.979630,4.537291
N-t69r11xx_250,first,insert,random,31815927,31200386,1.934695,4.331439
N-t69r11xx_250,first,insert,cw,31815927,30952280,2.714512,3.124608
N-t69r11xx_250,best,transpose,random,31815927,20359333,36.008990,0.000054
N-t69r11xx_250,best,transpose,cw,31815927,26091834,17.991282,0.004211
N-t69r11xx_250,best,exchange,random,31815927,30659777,3.633872,0.757809
N-t69r11xx_250,best,exchange,cw,31815927,30441262,4.320682,0.716477
N-t69r11xx_250,best,insert,random,31815927,30942730,2.744528,0.842189
N-t69r11xx_250,best,insert,cw,31815927,30974904,2.643402,0.695373
N-t59d11xx_150,first,transpose,random,1462697,963351,34.138718,0.000013
N-t59d11xx_150,first,transpose,cw,1462697,1171043,19.939468,0.000934
N-t59d11xx_150,first,exchange,random,1462697,1415526,3.224933,0.312905
N-t59d11xx_150,first,exchange,cw,1462697,1414828,3.272653,0.258609
N-t59d11xx_150,first,insert,random,1462697,1430523,2.199635,0.329286
N-t59d11xx_150,first,insert,cw,1462697,1441646,1.439191,0.231956
N-t59d11xx_150,best,transpose,random,1462697,991953,32.183289,0.000014
N-t59d11xx_150,best,transpose,cw,1462697,1170919,19.947945,0.000918
N-t59d11xx_150,best,exchange,random,1462697,1392601,4.792243,0.062706
N-t59d11xx_150,best,exchange,cw,1462697,1406762,3.824100,0.066421
N-t59d11xx_150,best,insert,random,1462697,1424394,2.618656,0.090850
N-t59d11xx_150,best,insert,cw,1462697,1428840,2.314697,0.081439
N-t75e11xx_150,first,transpose,random,41570193,25299446,39.140417,0.000014
N-t75e11xx_150,first,transpose,cw,41570193,33438338,19.561745,0.000907
N-t75e11xx_150,first,exchange,random,41570193,40400223,2.814444,0.390348
N-t75e11xx_150,first,exchange,cw,41570193,40227410,3.230158,0.379641
N-t75e11xx_150,first,insert,random,41570193,40667210,2.172189,0.401162
N-t75e11xx_150,first,insert,cw,41570193,40664575,2.178527,0.326164
N-t75e11xx_150,best,transpose,random,41570193,27332745,34.249175,0.000016
N-t75e11xx_150,best,transpose,cw,41570193,33480593,19.460097,0.000949
N-t75e11xx_150,best,exchange,random,41570193,39832343,4.180519,0.071528
N-t75e11xx_150,best,exchange,cw,41570193,39867656,4.095572,0.073249
N-t75e11xx_150,best,insert,random,41570193,40483900,2.613154,0.098875
N-t75e11xx_150,best,insert,cw,41570193,40786659,1.884846,0.077646
N-t65b11xx_250,first,transpose,random,17273996,11354323,34.269274,0.000029
N-t65b11xx_250,first,transpose,cw,17273996,14519074,15.948377,0.006180
N-t65b11xx_250,first,exchange,random,17273996,16695514,3.348860,5.185911
N-t65b11xx_250,first,exchange,cw,17273996,16784596,2.833160,4.369043
N-t65b11xx_250,first,insert,random,17273996,16881663,2.271235,4.273759
N-t65b11xx_250,first,insert,cw,17273996,16852056,2.442631,2.841606
N-t65b11xx_250,best,transpose,random,17273996,11341003,34.346384,0.000072
N-t65b11xx_250,best,transpose,cw,17273996,14518427,15.952122,0.004837
N-t65b11xx_250,best,exchange,random,17273996,16701692,3.313096,0.772170
N-t65b11xx_250,best,exchange,cw,17273996,16490415,4.536188,0.672016
N-t65b11xx_250,best,insert,random,17273996,16748637,3.041329,0.857922
N-t65b11xx_250,best,insert,cw,17273996,16845455,2.480845,0.738406
N-tiw56n72_250,first,transpose,random,11149706,7433581,33.329354,0.000038
N-tiw56n72_250,first,transpose,cw,11149706,9432888,15.397877,0.005595
N-tiw56n72_250,first,exchange,random,11149706,10862496,2.575942,5.810460
N-tiw56n72_250,first,exchange,cw,11149706,10890477,2.324985,4.627030
N-tiw56n72_250,first,insert,random,11149706,10995471,1.383310,5.100795
N-tiw56n72_250,first,insert,cw,11149706,10996097,1.377696,3.397570
N-tiw56n72_250,best,transpose,random,11149706,7401906,33.613442,0.000076
N-tiw56n72_250,best,transpose,cw,11149706,9432362,15.402594,0.004783
N-tiw56n72_250,best,exchange,random,11149706,10797951,3.154837,0.763926
N-tiw56n72_250,best,exchange,cw,11149706,10800179,3.134854,0.844347
N-tiw56n72_250,best,insert,random,11149706,10899584,2.243306,0.911278
N-tiw56n72_250,best,insert,cw,11149706,10996057,1.378054,0.792165
N-t70f11xx_250,first,transpose,random,13586135,9653863,28.943272,0.000033
N-t70f11xx_250,first,transpose,cw,13586135,11396195,16.118933,0.004836
N-t70f11xx_250,first,exchange,random,13586135,13304151,2.075528,4.427171
N-t70f11xx_250,first,exchange,cw,13586135,13089573,3.654917,3.466297
N-t70f11xx_250,first,insert,random,13586135,13332595,1.866167,4.448963
N-t70f11xx_250,first,insert,cw,13586135,13261162,2.391946,2.815311
N-t70f11xx_250,best,transpose,random,13586135,9502002,30.061036,0.000071
N-t70f11xx_250,best,transpose,cw,13586135,11397298,16.110814,0.006340
N-t70f11xx_250,best,exchange,random,13586135,13020062,4.166549,0.705550
N-t70f11xx_250,best,exchange,cw,13586135,13023191,4.143518,0.729550
N-t70f11xx_250,best,insert,random,13586135,13306345,2.059379,0.931180
N-t70f11xx_250,best,insert,cw,13586135,13318332,1.971149,0.717507
N-t59b11xx_250,first,transpose,random,8411910,5339425,36.525415,0.000031
N-t59b11xx_250,first,transpose,cw,8411910,6959720,17.263499,0.006500
N-t59b11xx_250,first,exchange,random,8411910,8200040,2.518691,3.608825
N-t59b11xx_250,first,exchange,cw,8411910,8186740,2.676800,3.232811
N-t59b11xx_250,first,insert,random,8411910,8207125,2.434465,3.533508
N-t59b11xx_250,first,insert,cw,8411910,8239265,2.052388,2.315737
N-t59b11xx_250,best,transpose,random,8411910,5832215,30.667173,0.000048
N-t59b11xx_250,best,transpose,cw,8411910,6960005,17.260111,0.004815
N-t59b11xx_250,best,exchange,random,8411910,8064035,4.135505,0.717952
N-t59b11xx_250,best,exchange,cw,8411910,8020060,4.658276,0.675091
N-t59b11xx_250,best,insert,random,8411910,8159665,2.998665,0.890292
N-t59b11xx_250,best,insert,cw,8411910,8204410,2.466741,0.751271
N-be75tot_250,first,transpose,random,30958609,20458984,33.915041,0.000033
N-be75tot_250,first,transpose,cw,30958609,25718967,16.924669,0.004796
N-be75tot_250,first,exchange,random,30958609,30207086,2.427509,6.121259
N-be75tot_250,first,exchange,cw,30958609,30044638,2.952235,4.659671
N-be75tot_250,first,insert,random,30958609,30298404,2.132541,5.200557
N-be75tot_250,first,insert,cw,30958609,30315734,2.076563,3.395383
N-be75tot_250,best,transpose,random,30958609,19939616,35.592662,0.000074
N-be75tot_250,best,transpose,cw,30958609,25719647,16.922472,0.004820
N-be75tot_250,best,exchange,random,30958609,29876608,3.494992,0.770011
N-be75tot_250,best,exchange,cw,30958609,29761329,3.867357,0.788280
N-be75tot_250,best,insert,random,30958609,30444593,1.660333,0.927238
N-be75tot_250,best,insert,cw,30958609,30112336,2.733563,0.821147
